dbo,tPayroll,PK_tPayroll,PMPERIOD_ID,1
dbo,tPayroll,PK_tPayroll,EmployeeCode,2
dbo,tPayroll_Allowance,PK_tPayroll_Allowance,PMPERIOD_ID,1
dbo,tPayroll_Allowance,PK_tPayroll_Allowance,EmployeeCode,2
dbo,tPayroll_BankHolding,PK_tPayroll_BankHolding,EmployeeCode,1
dbo,tPayroll_BankHolding,PK_tPayroll_BankHolding,PMPERIOD_ID,2
dbo,tPayroll_ColDef,PK__tPayroll_ColDef,UID,1
dbo,tPayroll_ColDef,PK__tPayroll_ColDef,PRJ_ID,2
dbo,tPayroll_ColDef,PK__tPayroll_ColDef,Fieldname,3
dbo,tPayroll_Detail,PK_tPayroll_Detail,PMPERIOD_ID,1
dbo,tPayroll_Detail,PK_tPayroll_Detail,EmployeeCode,2
dbo,tPayroll_Detail,PK_tPayroll_Detail,RowID,3
dbo,tPayroll_GLAccNo_ByEmployee,PK_tPayroll_GLAccNo_ByEmployee,PRJ_ID,1
dbo,tPayroll_GLAccNo_ByEmployee,PK_tPayroll_GLAccNo_ByEmployee,PMPeriod_ID,2
dbo,tPayroll_GLAccNo_ByEmployee,PK_tPayroll_GLAccNo_ByEmployee,EmployeeCode,3
dbo,tPayroll_GLAccNo_ByEmployee_SETDATA,PK_tPayroll_GLAccNo_ByEmployee_SETDATA,PRJ_ID,1
dbo,tPayroll_GLAccNo_ByEmployee_SETDATA,PK_tPayroll_GLAccNo_ByEmployee_SETDATA,PMPeriod_ID,2
dbo,tPayroll_GLAccNo_ByEmployee_SETDATA,PK_tPayroll_GLAccNo_ByEmployee_SETDATA,EmployeeCode,3
dbo,tPayroll_T0xFormat,PK_tPayroll_T0xFormat,SEQNO,1
dbo,tPayroll_T0xFormat,PK_tPayroll_T0xFormat,FieldName,2
dbo,tPayroll_Tax,PK_tPayroll_Tax,EmployeeCode,1
dbo,tPayroll_Tax,PK_tPayroll_Tax,PMPeriod_ID,2
dbo,tPayroll_Welfare,PK_tPayroll_Welfare,PMPeriod_ID,1
dbo,tPayroll_Welfare,PK_tPayroll_Welfare,EmployeeCode,2
dbo,tPayrollFilter,PK_tPayrollFilter,PRAF_ID,1
dbo,tPENALTY_Type,PK_tPENALTY_Type,PENALTY_TYPE_ID,1
dbo,tPERFORMANCE_Type,PK_tPERFORMANCE_Type,PERFORMANCE_TYPE_ID,1
dbo,tPeriod_ChargeRate,PK_tPeriod_ChargeRate,PRJ_RATE_ID,1
dbo,tPeriod_ChargeRate,PK_tPeriod_ChargeRate,PMPeriod_ID,2
dbo,tPeriod_Retro,PK_tPeriod_Retro,PMPeriod_ID,1
dbo,tPMPeriod,PK_tPaymentPeriod,PMPeriod_ID,1
dbo,tPrefix,PK_tPrefix,Prefix,1
dbo,tPreset_Leave,PK_tPreset_Leave,LPS_ID,1
dbo,tProject,PK_tProject,PRJ_ID,1
dbo,tProject_GLAccNo,PK_tProject_GLAccNo,PRJ_ID,1
dbo,tProject_GLAccNoRow,PK_tProject_GLAccNoRow,PRJ_ID,1
dbo,tProject_GLAccNoRow,PK_tProject_GLAccNoRow,FieldName,2
dbo,tProject_GLAccNoRow_GroupType,PK_tProject_GLAccNoRow_GroupType,PRJ_ID,1
dbo,tProject_GLAccNoRow_GroupType,PK_tProject_GLAccNoRow_GroupType,FieldName,2
dbo,tProject_GLAccNoRow_GroupType,PK_tProject_GLAccNoRow_GroupType,GL_AccType,3
dbo,tProject_Tax,PK_tProject_Tax,PRJ_TAX_ID,1
dbo,tProjectChargeRate,PK_tProjectChargeRate,PRJ_RATE_ID,1
dbo,tProjectChargeRate_Welfare,PK_tProjectChargeRate_Welfare,PRJ_RATE_ID,1
dbo,tProjectChargeRate_Welfare,PK_tProjectChargeRate_Welfare,PRJ_ID,2
dbo,tProvince,PK_tProvince,ProvinceName,1
dbo,tPunishment,PK_tPunishment,PNM_ID,1
dbo,tPunishmentStyle,PK_tPunishmentStyle,Punishment_ID,1
dbo,tPVF_ColDef,PK__tPVF_ColDef,UID,1
dbo,tPVF_ColDef,PK__tPVF_ColDef,Menu_ID,2
