dbo,tOther_FieldCaption,Other1_2_EN,varchar
dbo,tOther_FieldCaption,Other2_2_EN,varchar
dbo,tOther_FieldCaption,Other3_2_EN,varchar
dbo,tOther_FieldCaption,Other4_2_EN,varchar
dbo,tOther_FieldCaption,Other5_2_EN,varchar
dbo,tOther1,Other1_ID,uniqueidentifier
dbo,tOther1,Other1DESC,varchar
dbo,tOther1,Other1DESC2,varchar
dbo,tOther1,Other1DESC_EN,varchar
dbo,tOther1,Other1DESC2_EN,varchar
dbo,tOther2,Other2_ID,uniqueidentifier
dbo,tOther2,Other2DESC,varchar
dbo,tOther2,Other2DESC2,varchar
dbo,tOther2,Other2DESC_EN,varchar
dbo,tOther2,Other2DESC2_EN,varchar
dbo,tOther3,Other3_ID,uniqueidentifier
dbo,tOther3,Other3DESC,varchar
dbo,tOther3,Other3DESC2,varchar
dbo,tOther3,Other3DESC_EN,varchar
dbo,tOther3,Other3DESC2_EN,varchar
dbo,tOther4,Other4_ID,uniqueidentifier
dbo,tOther4,Other4DESC,varchar
dbo,tOther4,Other4DESC2,varchar
dbo,tOther4,Other4DESC_EN,varchar
dbo,tOther4,Other4DESC2_EN,varchar
dbo,tOther5,Other5_ID,uniqueidentifier
dbo,tOther5,Other5DESC,varchar
dbo,tOther5,Other5DESC2,varchar
dbo,tOther5,Other5DESC_EN,varchar
dbo,tOther5,Other5DESC2_EN,varchar
dbo,tOTRequest_Form,OTRF_ID,uniqueidentifier
dbo,tOTRequest_Form,OTRF_Name,varchar
dbo,tOTRequest_Form,OTRF_Desc,varchar
dbo,tOTRequest_Form,StartOT_Working,varchar
dbo,tOTRequest_Form,StartOT_Holiday,varchar
dbo,tOTRequest_Form,OT_MinRange,smallint
dbo,tOTRequest_Form,OnOther1,smallint
dbo,tOTRequest_Form,OnOther2,smallint
dbo,tOTRequest_Form,OnOther3,smallint
dbo,tOTRequest_Form,OnOther4,smallint
dbo,tOTRequest_Form,OnOther5,smallint
dbo,tOTRequest_Form_SHFPeriod,OTRF_SHFPeriodID,uniqueidentifier
dbo,tOTRequest_Form_SHFPeriod,OTRF_ID,uniqueidentifier
dbo,tOTRequest_Form_SHFPeriod,OT_ID,varchar
dbo,tOTRequest_Time,OT_ID,uniqueidentifier
dbo,tOTRequest_Time,OTBegin_Hour,int
dbo,tOTRequest_Time,OTBegin_Minute,int
dbo,tOTRequest_Time,OTEnd_Hour,int
dbo,tOTRequest_Time,OTEnd_Minute,int
dbo,tOTRequest_Time,OTCode,varchar
dbo,tOTRequest_Time,Other1_ID,uniqueidentifier
dbo,tOTRequest_Time,Other2_ID,uniqueidentifier
dbo,tOTRequest_Time,Other3_ID,uniqueidentifier
dbo,tOTRequest_Time,Other4_ID,uniqueidentifier
dbo,tOTRequest_Time,Other5_ID,uniqueidentifier
dbo,tOTx,OT_ID,uniqueidentifier
dbo,tOTx,OTType,varchar
dbo,tOTx,OTDesc,varchar
