97DF3E17-555F-465D-ADE1-1D91CC38531E,8506E09D-4537-4018-BAF3-E8A3410D54AE,C34150,1,2026-09-14 13:54:18.167,,09/09/2026,09/09/2026,เคลียงานระบบแจ้งซ่อม,20260909,20260909,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004784,2026-09-14 13:54:18.167,เคลียงานระบบแจ้งซ่อม,,0,0,,,,5136c757-dcd0-48e4-9328-c9334606e2d9,M00225,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
0426DD3C-696E-4F8D-B96C-877F5C656A1E,8506E09D-4537-4018-BAF3-E8A3410D54AE,C34150,1,2026-09-14 13:54:45.903,,10/09/2026,10/09/2026,แก้ไขข้อมูลในระบบ Oracle,20260910,20260910,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004785,2026-09-14 13:54:45.903,แก้ไขข้อมูลในระบบ Oracle,,0,0,,,,5136c757-dcd0-48e4-9328-c9334606e2d9,M00225,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
0E620848-24FA-4656-9BA8-4E2BE4E7E738,8506E09D-4537-4018-BAF3-E8A3410D54AE,C34150,1,2026-09-14 13:55:08.800,,11/09/2026,11/09/2026,เคลียงานระบบแจ้งซ่อม,20260911,20260911,,,,,,0.00,16.00,30.00,17.00,30.00,1.00,0.00,0.00,1.00,0.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,17.00,30.00,1.00,0.00,RQ2026-004786,2026-09-14 13:55:08.800,เคลียงานระบบแจ้งซ่อม,,0,0,,,,5136c757-dcd0-48e4-9328-c9334606e2d9,M00225,,,,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,,0,0,00:00,00:00
C81E56E4-6D47-4504-A1A2-805081AA57EC,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,C19693,1,2026-09-14 14:00:08.533,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004788,2026-09-14 14:15:00.200,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
567BEFD8-63E9-4F35-8B64-011B5232E61A,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,C28909,1,2026-09-14 14:00:08.557,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004789,2026-09-14 14:15:00.280,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
B4776E8D-D818-4435-B55B-4FC3E8A8F890,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,C31319,1,2026-09-14 14:00:08.583,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004790,2026-09-14 14:15:00.357,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
8824D615-84C1-4428-A331-08B6250CF67F,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,F00033,1,2026-09-14 14:00:08.607,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004791,2026-09-14 14:15:00.433,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
750406F6-E447-438A-8DB7-380337966D52,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,F00034,2,2026-09-14 14:00:08.630,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004792,2026-09-14 14:15:00.517,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,ไม่มีเวลาทำงาน-ไม่ได้ทำโอ,ffffffff-ffff-ffff-ffff-ffffffffffff,Nichakarn,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
9346895A-1F78-412F-8417-206AFC946D81,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,F00037,1,2026-09-14 14:00:08.650,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004793,2026-09-14 14:15:00.597,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
70EFF635-7BA6-4780-B62C-56E6978F9F24,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,F00038,1,2026-09-14 14:00:08.670,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004794,2026-09-14 14:15:00.673,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
F54C7D64-08CB-4D79-9C92-B2201EF81FBB,F485A7E5-688A-4020-8B2D-9BE26FB7C24E,F00043,1,2026-09-14 14:00:08.690,,14/09/2026,14/09/2026,จัดเตรียมอุปกรณ์นั่งร้าน,20260914,20260914,,,,,,0.00,16.00,30.00,18.00,30.00,2.00,0.00,0.00,2.00,1.00,AAAAAAAA-AAAA-AAAA-AAAA-AAAAAAAAAAAA,1,OT_SYSTEM,16.00,30.00,18.00,30.00,2.00,0.00,RQ2026-004795,2026-09-14 14:15:00.760,จัดเตรียมอุปกรณ์นั่งร้าน,,0,1.00,,,,56103f38-4371-4477-b504-3e23734a659b,M00028,,GN2026-00287,M00514,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF,NULL,0,0,00:00,00:00
